,origin_x,origin_y,destination_x,destination_y,treq,origin,destination,dist,ttrav,tarr,t_expected,u_PT_OD,u_PT_HD,u_SUM_OD,p_SUM,nTrips
112,19.8747958,50.01913341,20.041913599908643,50.07748534128006,2024-03-28 07:59:07,295825454,1989392511,1448,241.33333333333334,2024-03-28 08:03:08,241.33333333333334,22.793073195358744,17.022332142764952,21.868332142764952,0.7160071421586522,0
113,19.87347543,50.0127793,19.936757380804103,50.067134571555755,2024-03-28 07:54:33,967785571,1989392511,1820,303.3333333333333,2024-03-28 07:59:36,303.3333333333333,16.866879887179167,16.0782795112361,21.6682795112361,0.008151247672545279,0
114,19.88289838,50.01917132,19.95309081186307,50.08310547911931,2024-03-28 07:45:28,497390977,1989392511,900,150.0,2024-03-28 07:47:58,150.0,18.278146278154793,15.505096654113988,19.255096654113988,0.27349731464570404,0
115,19.87992962,50.01645405,19.979250193420842,50.04418534777454,2024-03-28 07:49:52,2019014146,1989392511,1007,167.83333333333334,2024-03-28 07:52:39,167.83333333333334,15.16942210522792,13.592931240545159,17.556931240545158,0.08413015998542883,0
116,19.86511173,50.01008961,19.94209543157297,50.05572405520134,2024-03-28 07:45:52,1349556865,1989392511,3203,533.8333333333334,2024-03-28 07:54:45,533.8333333333334,22.11124932323634,16.340750864585956,24.696750864585955,0.070077365464632,0
117,19.87226126,50.018431,19.954467119837062,50.00299786635737,2024-03-28 07:57:39,8644189124,1989392511,1659,276.5,2024-03-28 08:02:15,315.0,15.20425575180546,10.925399736772903,16.193399736772903,0.24887076317087128,1
118,19.85988647,50.00550152,19.88011039203673,50.014883949384775,2024-03-28 08:10:05,967785552,1989392511,3168,528.0,2024-03-28 08:18:53,528.0,5.176874999983866,4.495239248081605,12.781239248081604,0.0004980239468260257,0
119,19.88182712,50.01973086,19.947149505549167,50.06925456517236,2024-03-28 08:08:04,497390972,1989392511,1105,184.16666666666666,2024-03-28 08:11:08,184.16666666666666,20.173615263114165,15.55302954881347,19.71302954881347,0.6131531146510996,0
120,19.88345719,50.01458222,19.96285314488492,50.06240333080091,2024-03-28 07:54:45,3005106299,1989392511,1132,188.66666666666666,2024-03-28 07:57:53,203.0,24.580854248041273,19.40808684202502,23.62208684202502,0.7141789011144989,1
121,19.88219409,50.01427071,19.92168228026507,50.028237756414214,2024-03-28 08:05:18,4786826363,1989392511,1123,187.16666666666666,2024-03-28 08:08:25,201.0,10.890505676602327,5.673519398423337,9.869519398423336,0.7270062708110852,1
122,19.88345719,50.01458222,19.90664300481499,50.03013095170665,2024-03-28 07:52:05,3005106299,1989392511,1132,188.66666666666666,2024-03-28 07:55:13,188.66666666666666,8.343081014984158,5.078109661602035,9.292109661602034,0.27908021093939034,0
123,19.88479528,50.01736116,19.94054876228438,50.02416084611265,2024-03-28 07:50:12,3034022420,1989392511,646,107.66666666666667,2024-03-28 07:51:59,107.66666666666667,10.096319060122173,8.496173533797045,11.738173533797044,0.16221288196451644,0
